GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Householder lived in owner-occupied housing units,Margin of Error; Total: - Householder lived in owner-occupied housing units,Estimate; Total: - Householder lived in renter-occupied housing units,Margin of Error; Total: - Householder lived in renter-occupied housing units,Estimate; Total: - Same house 1 year ago:,Margin of Error; Total: - Same house 1 year ago:,Estimate; Total: - Same house 1 year ago: - Householder lived in owner-occupied housing units,Margin of Error; Total: - Same house 1 year ago: - Householder lived in owner-occupied housing units,Estimate; Total: - Same house 1 year ago: - Householder lived in renter-occupied housing units,Margin of Error; Total: - Same house 1 year ago: - Householder lived in renter-occupied housing units,Estimate; Total: - Moved within same county:,Margin of Error; Total: - Moved within same county:,Estimate; Total: - Moved within same county: - Householder lived in owner-occupied housing units,Margin of Error; Total: - Moved within same county: - Householder lived in owner-occupied housing units,Estimate; Total: - Moved within same county: - Householder lived in renter-occupied housing units,Margin of Error; Total: - Moved within same county: - Householder lived in renter-occupied housing units,Estimate; Total: - Moved from different county within same state:,Margin of Error; Total: - Moved from different county within same state:,Estimate; Total: - Moved from different county within same state: - Householder lived in owner-occupied housing units,Margin of Error; Total: - Moved from different county within same state: - Householder lived in owner-occupied housing units,Estimate; Total: - Moved from different county within same state: - Householder lived in renter-occupied housing units,Margin of Error; Total: - Moved from different county within same state: - Householder lived in renter-occupied housing units,Estimate; Total: - Moved from different state:,Margin of Error; Total: - Moved from different state:,Estimate; Total: - Moved from different state: - Householder lived in owner-occupied housing units,Margin of Error; Total: - Moved from different state: - Householder lived in owner-occupied housing units,Estimate; Total: - Moved from different state: - Householder lived in renter-occupied housing units,Margin of Error; Total: - Moved from different state: - Householder lived in renter-occupied housing units,Estimate; Total: - Moved from abroad:,Margin of Error; Total: - Moved from abroad:,Estimate; Total: - Moved from abroad: - Householder lived in owner-occupied housing units,Margin of Error; Total: - Moved from abroad: - Householder lived in owner-occupied housing units,Estimate; Total: - Moved from abroad: - Householder lived in renter-occupied housing units,Margin of Error; Total: - Moved from abroad: - Householder lived in renter-occupied housing units
1400000US06001450603,06001450603,"Census Tract 4506.03, Alameda County, California",5208,217,4259,324,949,285,4805,231,4127,325,678,249,269,162,45,34,224,157,0,17,0,17,0,17,58,71,11,18,47,68,76,68,76,68,0,17
1400000US06001450604,06001450604,"Census Tract 4506.04, Alameda County, California",5423,275,4208,334,1215,338,4838,262,3980,335,858,299,298,149,151,104,147,105,204,142,42,56,162,114,23,27,10,15,13,21,60,51,25,28,35,41
1400000US06001450605,06001450605,"Census Tract 4506.05, Alameda County, California",3893,207,3039,258,854,250,3329,245,2776,248,553,182,196,123,131,111,65,70,123,86,67,51,56,70,63,67,26,30,37,59,182,131,39,47,143,125
1400000US06001450606,06001450606,"Census Tract 4506.06, Alameda County, California",6188,257,5451,363,737,249,5719,263,5242,337,477,223,33,30,22,24,11,18,298,120,130,65,168,104,82,86,35,58,47,64,56,56,22,34,34,45
1400000US06001450607,06001450607,"Census Tract 4506.07, Alameda County, California",5645,362,2671,329,2974,371,4646,332,2519,299,2127,380,600,340,44,47,556,335,211,152,28,46,183,145,188,169,80,98,108,131,0,17,0,17,0,17
1400000US06001450701,06001450701,"Census Tract 4507.01, Alameda County, California",8727,440,7751,493,976,292,7875,565,7160,548,715,241,596,354,455,283,141,200,34,40,34,40,0,17,110,87,62,50,48,71,112,119,40,44,72,115
1400000US06001450741,06001450741,"Census Tract 4507.41, Alameda County, California",5179,312,3186,331,1993,318,4620,319,3077,345,1543,372,292,236,56,45,236,237,153,111,40,63,113,93,74,96,13,20,61,95,40,63,0,17,40,63
1400000US06001450742,06001450742,"Census Tract 4507.42, Alameda County, California",4893,241,3952,277,941,259,4519,258,3830,292,689,227,126,95,68,65,58,71,109,91,34,40,75,77,24,35,0,12,24,35,115,98,20,31,95,93
1400000US06001450743,06001450743,"Census Tract 4507.43, Alameda County, California",6472,571,2228,356,4244,617,4428,459,2038,321,2390,494,1086,412,63,64,1023,420,324,166,52,45,272,172,273,158,17,26,256,159,361,239,58,68,303,227
1400000US06001450744,06001450744,"Census Tract 4507.44, Alameda County, California",5892,370,3848,391,2044,506,5178,370,3568,387,1610,400,410,252,163,109,247,252,228,212,41,40,187,209,0,17,0,17,0,17,76,85,76,85,0,17
1400000US06001450745,06001450745,"Census Tract 4507.45, Alameda County, California",6102,339,4552,491,1550,438,5634,366,4310,479,1324,423,260,199,203,193,57,63,93,84,35,38,58,74,115,115,4,10,111,118,0,17,0,17,0,17
1400000US06001450746,06001450746,"Census Tract 4507.46, Alameda County, California",3583,160,2870,283,713,308,3261,182,2727,294,534,267,126,114,80,83,46,72,116,62,63,64,53,38,80,97,0,12,80,97,0,12,0,12,0,12
1400000US06001450750,06001450750,"Census Tract 4507.50, Alameda County, California",4745,296,2186,277,2559,370,3295,371,1868,280,1427,354,521,181,157,115,364,167,457,207,117,87,340,189,302,164,12,19,290,163,170,152,32,38,138,147
1400000US06001450751,06001450751,"Census Tract 4507.51, Alameda County, California",8854,506,7950,571,904,287,6978,506,6385,530,593,207,1041,464,833,431,208,161,396,197,354,194,42,63,179,108,118,94,61,56,260,119,260,119,0,17
1400000US06001450752,06001450752,"Census Tract 4507.52, Alameda County, California",5756,422,5063,347,693,346,5439,430,4839,348,600,346,142,113,110,94,32,52,85,103,24,29,61,100,39,48,39,48,0,17,51,44,51,44,0,17
1400000US06001451101,06001451101,"Census Tract 4511.01, Alameda County, California",7396,426,6188,545,1208,434,6795,438,5882,537,913,391,120,101,116,101,4,7,319,200,82,68,237,183,142,148,88,132,54,63,20,32,20,32,0,17
1400000US06001451102,06001451102,"Census Tract 4511.02, Alameda County, California",4124,180,3981,185,143,156,3769,228,3687,234,82,120,161,121,161,121,0,12,60,68,60,68,0,12,122,123,61,79,61,97,12,18,12,18,0,12
1400000US06001451201,06001451201,"Census Tract 4512.01, Alameda County, California",7197,354,5219,411,1978,491,6389,408,4899,415,1490,437,503,339,86,67,417,337,269,218,198,214,71,69,36,40,36,40,0,17,0,17,0,17,0,17
1400000US06001451202,06001451202,"Census Tract 4512.02, Alameda County, California",4595,312,4237,362,358,183,4172,302,3835,346,337,183,197,153,176,151,21,33,182,159,182,159,0,12,30,34,30,34,0,12,14,22,14,22,0,12
1400000US06001451300,06001451300,"Census Tract 4513, Alameda County, California",6749,472,5470,545,1279,453,6337,490,5333,543,1004,400,276,294,72,65,204,286,116,89,45,53,71,67,20,33,20,33,0,17,0,17,0,17,0,17
1400000US06001451401,06001451401,"Census Tract 4514.01, Alameda County, California",6101,370,3751,471,2350,579,5211,493,3407,501,1804,546,421,233,153,150,268,185,353,245,113,130,240,219,116,111,78,100,38,44,0,17,0,17,0,17
1400000US06001451403,06001451403,"Census Tract 4514.03, Alameda County, California",2182,148,1678,222,504,211,1898,138,1585,209,313,142,199,101,74,60,125,88,34,27,9,10,25,25,10,11,10,11,0,12,41,58,0,12,41,58
1400000US06001451404,06001451404,"Census Tract 4514.04, Alameda County, California",6309,536,2702,641,3607,558,5698,532,2372,629,3326,581,508,353,309,290,199,191,55,70,21,43,34,56,28,33,0,17,28,33,20,35,0,17,20,35
1400000US06001451501,06001451501,"Census Tract 4515.01, Alameda County, California",4850,369,3739,376,1111,263,4525,414,3668,370,857,266,271,201,62,45,209,200,54,52,9,15,45,50,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06001451503,06001451503,"Census Tract 4515.03, Alameda County, California",6040,437,4159,528,1881,587,5227,503,3613,534,1614,546,683,284,481,277,202,170,72,89,24,38,48,65,18,30,18,30,0,17,40,42,23,34,17,27
1400000US06001451504,06001451504,"Census Tract 4515.04, Alameda County, California",1684,116,1127,192,557,159,1393,122,876,148,517,155,136,81,126,79,10,12,54,38,33,21,21,31,92,66,92,66,0,12,9,13,0,12,9,13
1400000US06001451505,06001451505,"Census Tract 4515.05, Alameda County, California",3422,208,2794,261,628,279,3122,190,2731,256,391,200,188,154,16,25,172,152,47,52,47,52,0,12,65,84,0,12,65,84,0,12,0,12,0,12
1400000US06001451506,06001451506,"Census Tract 4515.06, Alameda County, California",3448,311,1256,256,2192,413,2865,412,1202,248,1663,466,496,305,40,22,456,307,63,56,14,16,49,54,17,29,0,12,17,29,7,11,0,12,7,11
1400000US06001451601,06001451601,"Census Tract 4516.01, Alameda County, California",5227,259,4263,357,964,261,4616,266,3760,357,856,256,473,212,381,212,92,71,70,49,62,46,8,13,26,29,18,26,8,12,42,62,42,62,0,17
1400000US06001451602,06001451602,"Census Tract 4516.02, Alameda County, California",6605,452,4033,468,2572,444,5886,525,3850,496,2036,447,366,215,50,82,316,196,159,131,54,99,105,77,58,75,0,17,58,75,136,121,79,87,57,91
1400000US06001451701,06001451701,"Census Tract 4517.01, Alameda County, California",3075,255,2391,264,684,309,2799,277,2201,259,598,306,276,261,190,230,86,123,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06001451703,06001451703,"Census Tract 4517.03, Alameda County, California",4449,329,3446,344,1003,358,4166,343,3263,363,903,362,147,104,105,88,42,45,65,62,19,30,46,53,12,20,0,12,12,20,59,76,59,76,0,12
1400000US06001451704,06001451704,"Census Tract 4517.04, Alameda County, California",4611,208,3127,330,1484,354,4066,225,2968,321,1098,349,194,97,98,71,96,65,256,183,35,38,221,180,24,29,14,23,10,17,71,79,12,18,59,77
1400000US06001981900,06001981900,"Census Tract 9819, Alameda County, California",58,33,0,12,58,33,54,34,0,12,54,34,0,12,0,12,0,12,0,12,0,12,0,12,4,6,0,12,4,6,0,12,0,12,0,12
1400000US06001982000,06001982000,"Census Tract 9820, Alameda County, California",66,32,55,30,11,15,59,31,52,31,7,10,3,5,3,5,0,12,4,5,0,12,4,5,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06001983200,06001983200,"Census Tract 9832, Alameda County, California",527,60,497,67,30,27,408,57,395,59,13,14,83,52,79,51,4,6,32,27,19,19,13,19,4,5,4,5,0,12,0,12,0,12,0,12
1400000US06001990000,06001990000,"Census Tract 9900, Alameda County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06013301000,06013301000,"Census Tract 3010, Contra Costa County, California",4723,549,4014,486,709,306,4250,517,3623,459,627,284,229,194,229,194,0,12,154,98,83,55,71,78,80,95,69,77,11,52,10,15,10,15,0,12
1400000US06013302005,06013302005,"Census Tract 3020.05, Contra Costa County, California",7001,465,3494,635,3507,752,6231,402,3261,596,2970,660,489,255,154,140,335,234,205,151,79,82,126,121,76,118,0,17,76,118,0,17,0,17,0,17
1400000US06013302006,06013302006,"Census Tract 3020.06, Contra Costa County, California",3817,250,3235,316,582,229,3519,351,3030,380,489,217,276,200,183,159,93,159,22,34,22,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06013302007,06013302007,"Census Tract 3020.07, Contra Costa County, California",6889,509,4541,646,2348,770,6636,516,4346,659,2290,750,110,107,81,110,29,43,83,83,83,83,0,17,60,58,31,35,29,46,0,17,0,17,0,17
1400000US06013302008,06013302008,"Census Tract 3020.08, Contra Costa County, California",8067,673,5516,748,2551,837,7180,786,5238,713,1942,752,714,395,165,156,549,410,23,29,23,29,0,17,120,97,60,56,60,79,30,45,30,45,0,17
1400000US06013302009,06013302009,"Census Tract 3020.09, Contra Costa County, California",7480,636,3616,548,3864,855,5726,657,3214,544,2512,701,1299,570,200,128,1099,572,345,256,196,209,149,123,23,33,6,14,17,29,87,113,0,17,87,113
1400000US06013302010,06013302010,"Census Tract 3020.10, Contra Costa County, California",11481,634,9959,730,1522,769,10178,633,9288,770,890,503,746,347,374,200,372,306,291,197,170,161,121,140,231,156,106,109,125,130,35,42,21,33,14,25
1400000US06013303102,06013303102,"Census Tract 3031.02, Contra Costa County, California",8851,615,6363,876,2488,968,7413,896,6003,857,1410,666,1005,779,193,120,812,766,209,125,123,87,86,95,22,34,0,17,22,34,202,261,44,72,158,252
1400000US06013303103,06013303103,"Census Tract 3031.03, Contra Costa County, California",11978,695,7062,1001,4916,997,10872,803,6349,1007,4523,984,727,290,429,241,298,144,200,126,185,122,15,27,106,133,83,129,23,30,73,91,16,25,57,88
1400000US06013303201,06013303201,"Census Tract 3032.01, Contra Costa County, California",11589,854,8153,805,3436,1047,9736,754,7360,746,2376,888,1029,507,492,342,537,394,534,406,157,128,377,383,22,38,22,38,0,19,268,259,122,144,146,222
1400000US06013303202,06013303202,"Census Tract 3032.02, Contra Costa County, California",7168,475,5812,653,1356,577,6237,505,4881,669,1356,577,566,283,566,283,0,17,129,95,129,95,0,17,216,169,216,169,0,17,20,32,20,32,0,17
1400000US06013303203,06013303203,"Census Tract 3032.03, Contra Costa County, California",9517,493,7035,724,2482,734,8744,595,6592,677,2152,764,359,190,219,156,140,114,234,181,83,70,151,170,151,154,112,142,39,62,29,46,29,46,0,17
1400000US06013303204,06013303204,"Census Tract 3032.04, Contra Costa County, California",4708,373,2984,348,1724,522,3963,406,2589,340,1374,498,575,230,274,135,301,224,65,52,57,51,8,12,72,72,31,30,41,65,33,39,33,39,0,12
1400000US06013303205,06013303205,"Census Tract 3032.05, Contra Costa County, California",8821,490,7349,561,1472,481,7895,542,6775,534,1120,499,602,319,388,262,214,183,324,142,186,106,138,110,0,17,0,17,0,17,0,17,0,17,0,17
1400000US06013304001,06013304001,"Census Tract 3040.01, Contra Costa County, California",4648,393,3812,390,836,553,3891,307,3500,387,391,201,532,450,116,83,416,450,132,78,103,66,29,44,93,96,93,96,0,12,0,12,0,12,0,12
1400000US06013304002,06013304002,"Census Tract 3040.02, Contra Costa County, California",1534,190,942,223,592,273,1440,207,925,220,515,266,78,80,11,12,67,79,16,20,6,10,10,16,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06013304003,06013304003,"Census Tract 3040.03, Contra Costa County, California",3984,337,3075,312,909,319,3549,316,2856,268,693,293,294,197,125,149,169,130,103,63,56,40,47,46,38,31,38,31,0,12,0,12,0,12,0,12
1400000US06013304004,06013304004,"Census Tract 3040.04, Contra Costa County, California",3769,295,2951,274,818,269,3084,272,2698,250,386,152,351,184,130,116,221,161,226,181,92,99,134,153,0,12,0,12,0,12,108,125,31,48,77,117
1400000US06013304005,06013304005,"Census Tract 3040.05, Contra Costa County, California",8195,508,6037,668,2158,583,7290,610,5417,682,1873,567,538,339,407,294,131,165,243,140,173,100,70,93,116,120,32,50,84,110,8,13,8,13,0,17
1400000US06013305000,06013305000,"Census Tract 3050, Contra Costa County, California",6284,611,2034,592,4250,698,5101,672,1800,500,3301,603,928,550,60,72,868,554,157,129,132,127,25,32,14,22,14,22,0,17,84,71,28,43,56,84
1400000US06013306002,06013306002,"Census Tract 3060.02, Contra Costa County, California",3344,449,2177,437,1167,498,3096,425,2006,420,1090,457,76,66,57,61,19,29,159,100,101,76,58,72,13,23,13,23,0,12,0,12,0,12,0,12
1400000US06013306003,06013306003,"Census Tract 3060.03, Contra Costa County, California",5008,503,2533,547,2475,504,3685,490,2058,408,1627,415,1018,426,208,188,810,393,266,340,228,336,38,57,39,56,39,56,0,17,0,17,0,17,0,17
1400000US06013306004,06013306004,"Census Tract 3060.04, Contra Costa County, California",3663,272,1944,376,1719,353,2756,307,1861,391,895,394,879,391,55,64,824,391,8,15,8,15,0,12,11,16,11,16,0,12,9,15,9,15,0,12
1400000US06013307101,06013307101,"Census Tract 3071.01, Contra Costa County, California",4502,370,3160,474,1342,425,3936,276,2995,431,941,317,323,171,113,106,210,149,234,213,43,43,191,208,9,15,9,15,0,12,0,12,0,12,0,12
1400000US06013307102,06013307102,"Census Tract 3071.02, Contra Costa County, California",5272,450,2278,484,2994,469,4204,483,2091,413,2113,379,853,464,79,65,774,468,158,169,70,106,88,139,52,60,38,56,14,23,5,13,0,17,5,13
1400000US06013307201,06013307201,"Census Tract 3072.01, Contra Costa County, California",3434,349,1650,287,1784,335,2765,421,1246,261,1519,338,427,225,198,181,229,158,162,114,135,97,27,43,0,12,0,12,0,12,80,53,71,54,9,16
1400000US06013307202,06013307202,"Census Tract 3072.02, Contra Costa County, California",3974,399,506,263,3468,445,2965,454,500,263,2465,466,775,230,0,12,775,230,117,98,0,12,117,98,66,99,0,12,66,99,51,69,6,11,45,69
1400000US06013307204,06013307204,"Census Tract 3072.04, Contra Costa County, California",4137,326,3121,315,1016,291,3789,341,2825,356,964,278,233,144,181,124,52,74,46,38,46,38,0,12,58,49,58,49,0,12,11,18,11,18,0,12
1400000US06013307205,06013307205,"Census Tract 3072.05, Contra Costa County, California",7011,542,2872,517,4139,696,5549,579,2545,540,3004,760,942,444,219,230,723,424,397,382,91,78,306,374,106,159,0,17,106,159,17,29,17,29,0,17
1400000US06013308001,06013308001,"Census Tract 3080.01, Contra Costa County, California",7669,941,4969,1266,2700,774,7191,914,4663,1209,2528,790,439,340,267,235,172,240,39,47,39,47,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US06013308002,06013308002,"Census Tract 3080.02, Contra Costa County, California",4283,339,3364,336,919,383,3867,341,3042,292,825,362,292,157,254,153,38,43,62,48,49,40,13,27,62,71,19,30,43,65,0,12,0,12,0,12
1400000US06013309000,06013309000,"Census Tract 3090, Contra Costa County, California",3507,287,1803,335,1704,369,3032,271,1705,308,1327,339,280,164,47,51,233,156,184,181,40,47,144,173,11,25,11,25,0,12,0,12,0,12,0,12
1400000US06013310000,06013310000,"Census Tract 3100, Contra Costa County, California",6332,545,2419,468,3913,603,5002,635,2119,435,2883,624,1081,424,142,129,939,415,208,106,127,85,81,97,0,17,0,17,0,17,41,34,31,30,10,15
1400000US06013311000,06013311000,"Census Tract 3110, Contra Costa County, California",5307,360,3160,433,2147,446,4202,411,2889,388,1313,373,751,263,93,94,658,246,235,132,136,106,99,82,102,97,25,33,77,92,17,27,17,27,0,17
1400000US06013312000,06013312000,"Census Tract 3120, Contra Costa County, California",2145,159,1012,206,1133,194,1919,195,933,214,986,229,206,108,69,50,137,97,10,15,10,15,0,12,10,17,0,12,10,17,0,12,0,12,0,12
1400000US06013313101,06013313101,"Census Tract 3131.01, Contra Costa County, California",6930,550,3339,573,3591,685,6002,503,3235,562,2767,657,689,290,84,64,605,283,185,201,0,17,185,201,20,31,20,31,0,17,34,40,0,17,34,40
1400000US06013313102,06013313102,"Census Tract 3131.02, Contra Costa County, California",3981,420,2164,525,1817,390,3171,447,1970,508,1201,309,471,197,167,132,304,156,212,203,20,20,192,200,127,114,7,14,120,113,0,12,0,12,0,12
1400000US06013313103,06013313103,"Census Tract 3131.03, Contra Costa County, California",8380,609,5440,628,2940,732,7365,571,4753,547,2612,670,647,388,480,384,167,107,175,158,60,58,115,142,145,93,99,79,46,53,48,73,48,73,0,17
1400000US06013313203,06013313203,"Census Tract 3132.03, Contra Costa County, California",3212,213,2204,262,1008,281,2788,249,2103,244,685,257,366,181,77,54,289,183,5,8,5,8,0,12,14,13,5,7,9,11,39,32,14,15,25,31
1400000US06013313204,06013313204,"Census Tract 3132.04, Contra Costa County, California",5348,357,3048,564,2300,581,4768,457,2777,552,1991,585,335,201,115,107,220,178,158,92,69,57,89,74,30,45,30,45,0,17,57,65,57,65,0,17
1400000US06013313205,06013313205,"Census Tract 3132.05, Contra Costa County, California",1738,173,1233,214,505,153,1546,151,1163,179,383,147,182,128,65,72,117,98,10,13,5,8,5,9,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06013313206,06013313206,"Census Tract 3132.06, Contra Costa County, California",6105,502,3161,484,2944,657,5427,511,2872,453,2555,596,486,176,228,112,258,153,134,81,27,43,107,71,22,29,22,29,0,17,36,33,12,25,24,28
1400000US06013314102,06013314102,"Census Tract 3141.02, Contra Costa County, California",5691,508,3720,568,1971,494,5401,493,3555,548,1846,457,194,119,151,125,43,47,39,46,14,18,25,41,32,48,0,17,32,48,25,39,0,17,25,39
1400000US06013314103,06013314103,"Census Tract 3141.03, Contra Costa County, California",6278,402,2843,352,3435,448,5220,412,2214,291,3006,464,792,309,386,208,406,226,201,159,196,158,5,17,37,34,19,22,18,26,28,33,28,33,0,17
1400000US06013314104,06013314104,"Census Tract 3141.04, Contra Costa County, California",8194,592,3704,852,4490,787,6705,849,3191,779,3514,660,744,380,252,174,492,366,674,635,222,246,452,588,59,54,39,44,20,34,12,21,0,17,12,21
1400000US06013314200,06013314200,"Census Tract 3142, Contra Costa County, California",6680,616,3910,615,2770,617,5730,564,3575,586,2155,538,533,387,213,166,320,329,224,173,83,71,141,155,11,18,11,18,0,17,182,150,28,40,154,156
1400000US06013315000,06013315000,"Census Tract 3150, Contra Costa County, California",3459,202,2793,341,666,252,2992,251,2431,302,561,227,296,184,201,145,95,117,161,101,161,101,0,12,10,17,0,12,10,17,0,12,0,12,0,12
1400000US06013316000,06013316000,"Census Tract 3160, Contra Costa County, California",880,91,92,49,788,97,706,115,92,49,614,122,141,69,0,12,141,69,29,33,0,12,29,33,4,7,0,12,4,7,0,12,0,12,0,12
1400000US06013317000,06013317000,"Census Tract 3170, Contra Costa County, California",2216,247,859,252,1357,342,1915,252,807,242,1108,327,233,112,52,57,181,109,8,18,0,12,8,18,52,69,0,12,52,69,8,12,0,12,8,12
1400000US06013318000,06013318000,"Census Tract 3180, Contra Costa County, California",3792,421,2413,506,1379,295,2990,489,1996,479,994,260,453,205,202,124,251,155,314,242,189,231,125,88,26,41,26,41,0,12,9,13,0,12,9,13
1400000US06013319000,06013319000,"Census Tract 3190, Contra Costa County, California",8073,612,4842,568,3231,836,6945,692,4381,564,2564,785,857,371,276,199,581,289,116,83,48,57,68,62,137,127,137,127,0,17,18,29,0,17,18,29
1400000US06013320001,06013320001,"Census Tract 3200.01, Contra Costa County, California",4197,424,2734,553,1463,491,3823,484,2568,567,1255,509,259,187,138,118,121,145,54,88,2,8,52,87,45,50,10,17,35,48,16,28,16,28,0,12
1400000US06013320003,06013320003,"Census Tract 3200.03, Contra Costa County, California",2665,202,2274,257,391,174,2394,193,2124,239,270,134,115,97,26,29,89,90,90,85,58,68,32,59,0,12,0,12,0,12,66,64,66,64,0,12
1400000US06013320004,06013320004,"Census Tract 3200.04, Contra Costa County, California",6245,426,4011,471,2234,608,5282,489,3542,422,1740,588,686,293,421,195,265,210,174,164,0,17,174,164,48,55,48,55,0,17,55,56,0,17,55,56
1400000US06013321101,06013321101,"Census Tract 3211.01, Contra Costa County, California",6444,436,3892,550,2552,613,5180,567,3583,553,1597,622,1035,476,201,137,834,482,53,66,0,17,53,66,68,84,0,17,68,84,108,109,108,109,0,17
1400000US06013321102,06013321102,"Census Tract 3211.02, Contra Costa County, California",6744,453,5663,486,1081,460,6361,517,5511,487,850,415,180,124,126,105,54,58,57,58,26,31,31,50,146,175,0,17,146,175,0,17,0,17,0,17
1400000US06013321103,06013321103,"Census Tract 3211.03, Contra Costa County, California",4262,343,3657,348,605,201,3890,341,3404,352,486,177,282,154,163,111,119,72,47,62,47,62,0,12,43,51,43,51,0,12,0,12,0,12,0,12
1400000US06013321200,06013321200,"Census Tract 3212, Contra Costa County, California",5339,421,1898,493,3441,555,4415,475,1646,447,2769,530,596,261,143,134,453,230,118,119,63,99,55,59,41,39,0,17,41,39,169,105,46,63,123,89
1400000US06013322000,06013322000,"Census Tract 3220, Contra Costa County, California",6238,394,4573,476,1665,511,5230,416,4110,492,1120,429,567,283,221,150,346,249,294,300,123,171,171,184,76,90,48,76,28,47,71,118,71,118,0,17
1400000US06013323000,06013323000,"Census Tract 3230, Contra Costa County, California",4467,258,3376,319,1091,263,4069,264,3116,319,953,243,286,118,174,91,112,86,69,62,43,49,26,41,43,53,43,53,0,12,0,12,0,12,0,12
